,name,story,genre
871,872. Sesh Bazi,"A jornalist following a big scandal case becomes a hostage after a shooting starts. All hell breaks loose, with things unraveling after this incident.",Action
872,873. A Lonely Place to Die,Jesus must lead the devils daughter through 3 challenges in order to stop a zombie apocalypse.,Action
873,874. Guxim,La Camioneta Gris trilogy ends. Pedro Marquez and his wife Ines quit their criminal life and have lived a peaceful life since. Until they are hired for one last job.,Action
874,875. El Duro,"In 1929, Diessmann, a German scholar, discovers an ancient map of a Kurdish Admiral, struggling to find out the map's secrets, and expose one of the biggest lies in history. The chart leads him to so many troubles during his Journey.",Action
875,876. Fast Atlanta,"In a world mired in violence and betrayal, the feared cartel boss known as Zapata, known for his cunning and brutality, hatches a risky plan to defeat his sworn enemy, Chema, who controls the territory he wishes to take at all costs. To carry out his revenge, Zapata entrusts the mission to his son, the ruthless Junior del Patrón, who knows no bounds when it comes to fulfilling his father's wishes. With the support of Carmen, a woman as lethal as she is cunning, Junior begins a relentless war against the rival organization, dismantling its key pieces one by one. But as the fight intensifies, Junior and Carmen's interests and loyalties begin to intertwine in a deadly game of deception, where the line between love, betrayal and ambition blurs. In a scenario where every move could be the last, will Zapata succeed in taking control of the territory and destroy Chema, or will the price of his revenge be too high? As the battle for power reaches its climax, those who play at being masters of the world will discover that in this game, loyalty is the most dangerous piece.",Action
876,877. Roudhra Rupaya,A man is working at night and suddenly hears a strange voice from the vent.,Action
877,878. Slasher House 3,"Angel is an ace assassin who is forever scarred by her father's murder. She was eight years old when her father was brutally killed in front of her, and she grew up trying to protect those who were being oppressed.",Action
878,879. Even the Score,Security guards duo work together to save Leha form kidnappers,Action
879,"880. Bullets, Brothers and Blood","Released from prison, Jimmy Tucker returns to the streets of Oakland to get back his money.",Action
880,881. Operation Wakaliga: Fate and Blood,A family run by their mafia mother will show her dark desires.,Action
881,882. Oversteer,2 friends in the drug game are ordered to stop selling and leave the block. Ordered by their supplier the message is sent by the drug lords second in command. They wager it all on a poker game gone wrong and is forced into a street war.,Action
882,883. ZombieCON Vol. 1,A belligerent hit woman navigates a world of cutthroat killers as she attempts to get the money together to start a bar down in Mexico.,Action
883,884. Spectre: Shadow Night,"A Telangana village under prohibition in 1995, where a powerful toddy tapper, Pratap Goud, exploits villagers.",Action
884,885. Ghost Town,"Actor Edward Chen transforms into a gaming master and leads the Kung Fu Kids into a fantastic world of video games, where they have to find their mother!",Action
885,886. A Reel Heist,"A young couple excited to start their new life out of college take a trip to the California coast. Colton flying and Dru driving when a massive earthquake and power outages leave Colton stranded 10,000 feet in the air with nowhere to land.",Action
886,887. Kuang Bao Ju Xi,A soldier and an enemy nobleman need to work together to find their way out across 800km of desert after hit by a once-in-a-century sandstorm.,Action
887,888. Seven Heroes Beat the Monster,"While maintaining public order, Police Captain Chang Yong discovers a gang of criminals who have robbed a large sum of cash and hidden it within the city. As the investigation into this robbery deepens, many new leads gradually emerge. In the end, with the unwavering efforts of Captain Chang Yong and the entire criminal investigation team, who fear no hardships or dangers, the criminal plot is finally thwarted, and the wrongdoers are brought to justice.",Action
888,889. Pithala Maathi,"Ishara, the only beautiful young daughter of an elderly wealthy plantation owner, Clifford, is attacked by extortionists. Clifford has to pay ransom money to save his daughter. However, when the ransom is paid, the police intervene and try to catch the extortionists, but they run away. Meanwhile, three young men are recruited for new jobs in the tea plantation. A love affair develops between one of the young men, the handsome Sameera, and Clifford's daughter Ishara. Greshan, the estate superintendent, who is strict about this, objects to it. He maintains a secret relationship with Clifford's young wife Sherin. Soon Sherin gets murdered and Ishara and Sameera tries to uncover the secrets behind the murder but then unexpectedly, Ishara gets kidnapped again, and its upto Sameera to solve all the mystries and save Ishara.",Action
889,890. Dirt,"Pushed to the edge, a reclusive man takes vengeance on those that wronged him.",Action
890,891. Manomani,"When the pressure of being a senior in high school gets to be too much, Manuel ""Manny"" Reyes begins to rebel against his parents, consequently falling into the wrong crowd and aligning himself with the neighborhood gang.",Action
891,892. #Models Wanted,A teenager from a wealthy family is about to be kidnapped. Her father does not trust the presumably corrupt security company and asks a friend to take over the job for a short time. He reluctantly agrees.,Action
892,893. Joni pata de conejo,"We All Know Someone Who Have Died Doin Dirty Work. This Is An Authentic Story Based Out Of Louisiana About Two Brothers Gettin It Out The Mud. While (Flint) Mature But Not (Mike). Beef, Murder And Prison Finds Them, And Those Who Love Them",Action
893,894. Pakal Iravu,The quiet life of a former secret service agent becomes chaotic as he puts his life at risk to protect a young girl.,Action
894,895. Lie Du,"Ten years after the premiere, the director takes you behind the scenes to explore the universe behind two different versions of the film, and everything that went into making it all happen.",Action
895,896. SMB-plush presents trick or death,"In a world of martial arts law, ""Karate Cops"" follows Johnny Action and Big Mac as they battle the evil Dark Master. With karate critter allies, they must stop global domination. Action-packed and humorous, it's an adventure like no other.",Action
896,897. Dirty Fellow,"Jimmy, CEO of a company, fights rebels Connor and Evan, leaving them for dead. He leaves the company, now run by Henry A. Jimmy recruits ex-workers Jacob, Nick, and Gabe, sparking brutal battles that end in a final showdown with Henry.",Action
897,898. Snowstorm,Give Me Babies follows an Indian-Chinese MMA fighter as she tries to escape mounting pressure from her family to start a family.,Action
898,899. Pikmin Forever,"Two Brothers, Mercenaries, have a conflict of interest when a new employer wants to break up the team.",Action
899,900. Magnet,"The prey is a movie made to pay homage to action and horror movies of the 1980s giving it that look and feel that you want in an old school film. When BJ Vega a legendary tracker and army veteran gets hired for a hunting excursion, he notices that something's off and goes on The run knowing that his life will depend on it. Coming face to face with the overseer the head of the wendigo clan and his right hand man BJ must take them on to survive, doing so he survives and gets away. Now, over 40 years later the clan is back and still looking for BJ Vega but finding out that he has passed but has a son named Steven Vega they do whatever it takes to find anyone connected to him and get him into a hunt. When Louie a low life drunk and gambler who is best friends with Steven gets into trouble with the local bookie Lefty Jr. Owing a big debt he's giving an opportunity to sweet talk Steven and to helping him and that they will make $10,000 as well as clear his debt. Agreeing to this situation, Louie talks Steven into helping him out not knowing what's in store for them. As Louie and Steven arrive to the location to meet up with these men, they are instructed to find signs of deer and wildlife for them to hunt and are given a time frame but as Steven starts to track he notices no signs of any wildlife whatsoever and becomes skeptical. Now, Steven must do whatever it takes to keep himself and Louie alive and survive this hunt as now they know they are the prey and will become the main course if they do not fight to survive. But one thing is for sure that the Wendigo will stop at nothing to get revenge for BJ Vega getting away and go have all his worshipers come to his location to do as he pleases and feed him.",Action
900,901. Angels' Fire,"Captured thief Kumehachi of the Nozuchi gang (played by Soko Wada) claims that his former leader, the thief Tanbei Chigashira (played by Arata Furuta), who is notorious for his brutal crimes, is an imposter. The Tanbei Chigashira Kumehachi knows was a principled thief who followed three strict rules: ""Do not kill, do not violate women, and do not steal from the poor."" Kumehachi pleads with Heizo (played by Koshiro Matsumoto) to let him go to Shimada-juku as a spy, believing that Tanbei's gang is hiding there. As the investigation in Shimada-juku continues, a new theft occurs in Edo, seemingly the work of Tanbei Chigashira.",Action
901,902. Feng Zi Lao Ba,Nowadays Doctors give treatment for patient to make money but Rahul treat's Patient without expecting money. one girl named Nidhi was impressed with Rahul's attitude and both fell in love.,Action
902,903. Be Forever Yamato: Rebel 3199: Part 2: The Assault of the Burning Sun,"Eyub, a Muslim ex-police officer, chases a diamond thief that costs him his job. He loses everything and is not allowed to see his beloved daughter anymore. He tries everything possible to find her. Eyub meets the young Ilyas, who helps him in his search. When they find a way to locate the daughter, this hope is taken away from them. A 103-minute film for the whole family. Exciting story with many Islamic themes and a beautiful message.",Action
903,904. Da Tu Wei,"Mount Triglav has a special place in Slovenian national identity. The film is a tale of this mythological mountain, and the race between Slovenian and foreign mountaineers for the championship of the prestigious North Triglav Wall.",Action
904,905. Wilhelm Gustloff,Special Agent David Turner is an elite CIA operative who utilizes his congenital insensitivity to pain in his hunt for a top Al-Qaeda leader and a U. S. Marine held hostage.,Action
905,906. Je Suis Auto,A tough and relentless mother searches for her kidnapped daughter.,Action
906,907. ChickenMan,"Three patients being treated for Social Phobia, Schizophrenia and Multiple Personality are mistaken for three criminals during a hospital transfer and kidnapped by a criminal organization.",Action
907,908. Dreams,"A street Hustler out of St. Louis on his path to get his GED, gets caught up in the drug game to make quick money and hit licks to support this family and save his life from the rival thugs that want him killed.",Action
908,909. Tranquility: Ghost Stories,"Harry Osborn's continuing hunt for the Spider-Man forces Peter Parker to fight demons from both past and present, leading him to question his place as a hero in this world. He must decide, can he be Spider-Man and be happy?",Action
909,910. Travesty,"In a violent neighborhood, Ada, a hardworking mother, runs a tamale business. When a gang threatens her livelihood, she must summon her inner strength to protect her family and fight back, becoming an unexpected hero for her community.",Action
910,911. Jake Muller Adventures: Blood,"The ninja monsters Jaron and Goura appear in the city of Chichibu, and rival ninja clans manipulate the ninja beasts into a fierce battle.",Action
911,912. The Lines Between,"Tega, a young man in his early to mid-thirties, recently reconciles with his ailing mother, Madam Uche, who is deeply worried about her health. She wants her son to replace her on the board of the family business, Dagogo Marine and Engineering, which is headed by his late father's best friend, Chief Gabby Dagogo. Tega is a socially conscious young man who quickly realizes that his family business is a cesspit of corruption and a hub of everything wrong with Nigeria, particularly in the power sector. His closest friends-Bob, Ken, and Jez-come from more humble backgrounds but are not spared from the effects of energy corruption in high places. A damaged power transformer in their ghetto neighborhood leads to a series of tragic incidents, culminating in the loss of a child during childbirth. In reaction, the residents rise in protest against agents of the power company who come to disconnect their electricity due to unpaid debts. During a scuffle, one of the agents falls, hits his head on the ground, and dies. Meanwhile, a gathering of Chief Dagogo's friends reveals they are the juggernauts controlling Nigeria's energy sector-from generator importation to diesel supply, and across the upstream, midstream, and downstream sectors of the oil industry, among other areas. Tega soon clashes with the company when he uses his position to intervene in the police case arising from the death of the power company agent. This intervention brings more trouble for Tega, who subsequently uncovers secrets indicating that his family business is deeply entangled in the organized crime that dominates Nigeria's oil, gas, and power sectors. Determined to dismantle the corrupt power behemoth at all costs-even if it jeopardizes his family's fortunes-Tega enlists the help of his friends. However, their efforts are soon discovered by the underworld power brokers and movers in the energy sector, who are connected to ruthless global oil cartels. Tega and his friends are lured into a trap and imprisoned in a warehouse in the middle of nowhere. Their only hope of survival lies in Abo, the only daughter of Chief Dagogo, and Bozzo, the leader of an independent private army maintained by Tega's mother. Will they survive this perilous mission, which pits this small David against the Goliath of international oil cartels operating in Nigeria's power sector?",Action
912,913. Battling to Survive,"Jonathan Grudge, a determined kickboxer, reunites with his estranged brother, Bame Falcon, a once-respected martial arts master now consumed by corruption.",Action
913,914. Mission Bharatam,"In a relentless world where danger lurks around every corner, three sisters with dark pasts are forced to join forces to face an enemy that has haunted them all their lives. Aurelia, known as ""La Texana,"" is an expert in combat and weapons, with a lethal that has made her a legend in the underworld. La Coralillo, with her speed and skill with a knife, is fierce and bold, capable of facing any adversary. And La Tamalera, a former drug trafficker trying to leave her turbulent past behind, finds herself trapped by the shadow of her previous decisions. When a threat from the past reappears with the intention of destroying them, the three sisters must confront not only their deepest fears, but also the buried secrets that separate them. Faced with an unscrupulous enemy, they must put aside their differences and work together on a dangerous mission where loyalty, revenge and sisterly love will be put to the test. With bullets flying, knives sharpened, and unexpected alliances, the sisters will fight to protect what matters most: their family. But will their blood bond be stronger than the poison of their own past? A story of redemption, struggle, and loyalty, where the fate of three women is played out in a battle that could be both their salvation and their downfall.",Action
914,915. Caught in A Trapp,The Killer Film portrays the Story of A Serial Killer who is targeting his Victims and killing them and henceforth the entire Crime Branch Department of Kolkata Police is on a Chase to catch this Serial Killer.,Action
915,916. The 7th Man,"A group of friends decides to visit a small town in northern Mexico to look for their friend George, who has been missing for months. Upon arriving, they discover that the site is abandoned.",Action
916,917. Desperate Sniper,"After robbing the biggest drug dealer in the city, DAX and Malik find themselves trapped in his neighborhood. And the only way out . . . is through him.",Action
917,918. Xiang Xi Gui Shi,"During the Song Dynasty, Xiang Wang rebelled in an attempt to split the territory. The royal army and the rebels were deadlocked in Hushan for several months. After receiving the mission, the five veterans represented by King Yan Luo went from rejection to support, and finally composed a heroic and passionate movement in the battle against foreign invasion and internal rebellion.",Action
918,919. When First We Practice to Deceive,"Tasked with initiating a new assassin for an elite and underground organization, a woman's jealousy eventually overrides her purpose.",Action
919,920. Gaddar,"Raveen is the son of big gangster Jeeta and they have an illegal business in Kuala Lumpur. Sandeep is a young man who owns a small cows milk business and Jasroop is his girlfriend. Jasroop's father wants to unite the relationship between Raveen and Jasroop on the basis of property. Jasroop was bequeathed her grandfather's estate conditionally after she turns 18 and gets married. Raveen uses various tactics to win Jasroop's heart. Raveen plans the kidnapping of Jasroop and Sandeep with his gangster father Jeeta. To rescue the kidnap victims and arrest Jeeta's gang, the police are deployed to the hiding place and a shootout breaks out.",Action
920,921. Wolf Game,"Jack Cullison lead the cast of L.A Minute, an all-star crime drama/ dark comedy in which a regular guy steals the identity of a wealthy accountant only to later learn that he's actually impersonating a hitman. Lewis (Cullison) seems to have a run of bad luck. He allows others to treat him like a welcome mat. He eventually is fed up with his life. By a chance encounter he steals the identity of an accountant that seems to have it all, girls, cars, and money. Lewis later learns that it's not all its cracked up to be when he finds out that he is impersonating a hitman. By this time he's in too deep to get out and is blackmailed by Detective Garrison (Irwin) who forces him to continue playing the role or else. His buddy Benedict (Murphy) helps him on his journey.",Action
921,922. Opasni shmatki,"Gideon's night of fun in Johannesburg turns into a nightmare when he wakes up next to a dead man. Set up by three women needing his IT skills, he must outsmart them and the 'dead' man for survival.",Action
922,923. Unseen,The first civil guardsman rises to the task of apprehending a dangerous serial killer before his city descends into chaos. Set ten years before the events of 'The Siege'.,Action
923,924. Red Horse,Retired assassin known as No Name is on a mission to be the last assassin standing.,Action
924,925. Kek 2,"After a determined villain gets transported to the wrong universe, Peter Parker is asked to help find him. But before that happens, Parker reunites with a sinister foe from his past, who seeks his help in a dimensional heist to take power.",Action
925,926. The Winter Prophecy,Asraf and Salina are investigating the disappearance of their colleagues in the Danum Valley conservation area and stumbled into an illegal logging syndicate. Both of them were shocked when they found out that one of their friends is involved in the syndicate.,Action
926,927. Crossing Paths 2: No Way Out,"They murdered his family, and that boy grew up with a thirst for revenge, making a living in underground fights. One day, fate placed a revolver in his hands and the opportunity to confront the hitman who changed his destiny.",Action
927,928. Bad Ass Sista,Atlanta street racers team up to take down a local drug dealer who preys on vulnerable women.,Action
928,929. Napoleon Street,"In ""Battle for Glory,"" Joe Allaband, a janitor at a boxing arena, is mocked by Tom Johnson, a formidable fighter. Joe challenges Tom to a match but suffers defeat. Refusing to be defeated, Joe trains harder under Coach Mike's guidance. Through grit and determination, Joe learns that true victory lies in resilience. ""Battle for Glory"" is a tale of redemption, illustrating the triumph of the human spirit in the face of adversity.",Action
929,930. The Veyshal Movie,"A capo hires a young man, AKA ""El Diez,"" to learn about his affairs. When a group of rebels complots to betray him, ""El Diez"" will prove his loyalty to his boss, who knows more than his treacherous workers would have imagined.",Action
930,931. Diamonds and Pearls,"When their ancestral land is threatened by ruthless intruders, seven brave Yega warriors embark on a perilous quest to defend their home, knowing their ultimate sacrifice will be the only way to ensure their people's survival.",Action
931,932. We Came to Wreck Everything,"Agent Banjo and his brother Marko go undercover to infiltrate an organized crime syndicate. As they gain the syndicate's trust, a series of events lead to uncovering their true identity.",Action
932,933. Framed,"In the ominous forest known as Ihlathi Legazi, a series of mysterious disappearances plagues the local community, drawing the attention of the authorities and the desperate families of the missing.",Action
933,934. Under the Hood,"Malcolm Lyons is back - and he has a vengeance. It's up to the team to rescue his hostages before time runs out, and people begin to die.",Action
934,935. Axel Falcon,Retired NSA agent is called back to service to protect a journalist but finds they've been kidnapped before he reach them.,Action
935,936. Partner Kannada,"Shiva stands as a steadfast protector of his Bhabhi Maa, Bhumi, after his brother Ram's death. Despite village gossip, Shiva defends their pure bond, showcasing the strength of tradition and the importance of upholding cherished values.",Action
936,937. Cacophony the Animated Movie,"When The Supernatural Squad of Badasses come across a real threat in the demons, they put their YouTube job aside and try to kill these demons before they cause chaos on the entire world.",Action
937,938. The Shadow of a King,"Teresa always lived under the shadow of her father, one of the most feared and respected drug lords in northern Mexico. But her life takes a brutal turn when he is murdered by a rival cartel. In the midst of the tragedy, she discovers that her father had secretly groomed her to one day take his place. With no other choice, Teresa must assume control of the criminal empire he built, facing relentless enemies, internal betrayals, and the constant threat of the law. With a mix of cunning, intelligence, and fierce determination, Teresa delves into the dark world of drug trafficking, fighting to avenge her father's death and protect her family. As she deals with cruelty and chaos, she must confront a moral dilemma: how far is she willing to go to consolidate her power and become the absolute queen of narcotics? Teresa's Cartel is a suspense thriller that explores the limits of power, loyalty, and revenge, as Teresa navigates a world where survival requires unimaginable sacrifices. Does she retain her humanity in a shadowy realm, or become the ruthless leader she needs to be to survive? The fight for control of the cartel is just the beginning of a much deeper battle for Teresa's very soul.",Action
938,939. Macho Man 3,Four Boys come to Mandya from Different place of India to start their career in crime and extortion from builders and high profiles peoples and they succeed...One day things take a turn when one of them (ganpat) missing.,Action
939,940. Vi possiamo salvare,"Rudra, a reckless youth, spirals into darkness after a fake love leads to a girl's tragic death. Haunted by family strife and addiction, he finds hope post-rehab with Amrita, enduring loss and discovering resilience and true love.",Action
940,941. Isle: Alpha One,"Michael, a retired mafia broker enjoying a quiet life in a remote Italian village, is forced to return to the ruthless world of the Old Wild West when his family becomes a target. With a score to settle, he must confront his vengeful past and ensure his family's survival against the backdrop of the unforgiving American frontier.",Action
941,942. Kaale Angrej,When mob meets street gang over a battle for the mob boss daughter. It becomes a fight to see who will come out on top. Each leader has no other choice but to stand their grounds.,Action
942,943. Ancient Building Town Mausoleum Palace,"After successfully robbing of one of Detroit's most profitable mobs, two heads of a criminal enterprise become sworn enemies after an act of betrayal, which escalates into a series of violence, kidnapping, and murder.",Action
943,944. Ju Ji Zhe 2,"The city's chief jeweler, Khan, decides to organize a luxurious event - a display of the most precious diamond in Russia. However, his plans are ruined when three desperate people, facing financial difficulties, decide to steal this splendor.",Action
944,945. Black Gold,"Teekshana played by Priyanka Upendra is a brilliant detective who is well known for solving the toughest of cases using her unique techniques, methods and different strategies.",Action
945,946. Samar,"In a world where tech giant Adaptive Learning pushes controversial legislation, digital citizens face an imminent threat as radio waves threaten to erase their memories.",Action
946,947. Be Forever Yamato: Rebel 3199: Part 1: Dark Invasion,"""Loyalty"" is an electrifying thriller that immerses the viewer in a world of betrayal, power and dark secrets. Lázaro and Herminio, two men with extraordinary abilities, are recruited by Don Evaristo, a feared boss of organized crime, to carry out a series of lethal missions. Their objective: to eliminate those who stand in the way of the plans of their boss, a man whose power seems unbreakable. What Lázaro and Herminio do not know is that they are being closely watched, constantly evaluated in a deadly game where loyalty is measured in blood and every decision may be the last. As they advance in their mission, they are caught in a spiral of intrigue and mistrust, where the line between friends and enemies is blurred and the secrets they keep become more dangerous than the weapons they carry. With unexpected twists and constant tension, ""La Lealtad"" explores the complex nature of fidelity in an environment where power is everything. In a world where nothing is what it seems, each character must face the harsh reality that sometimes the only thing you can trust is yourself... and the secrets you've decided to keep.",Action
947,948. Caceria Implacable: Misión En La Selva,"Growing up in LA, Cedi, an A&R Rep, and Rosa, an Artist and Talent Agent, cross paths and form a unique friendship. They combined their worlds to find some of the most amazing talent in Los Angeles.",Action
948,949. Neighborhood War: The Movie,"After a brutal event that changes his life forever, Jedi Knight Carson goes on path of vengeance. Meanwhile, his old friend, Jedi Master Edin, attempts to save him from total darkness",Action
949,950. Crack: Back in Da Hood,"2037 A.D. Global nuclear holocaust gives rise to lawless gangs that roam the earth and cannibalism emerges. A French renegade motorcyclist is chosen by ""AI"" to bring humanity's seed to the Ark Colony established on Mars.",Action
950,951. 7 Melek,"The narrative revolves around a man who, after serving a five-year prison sentence, endeavors to rebuild his life by seeking employment. However, his aspirations face a formidable challenge when he gets pulled back into the world of crime by an unforeseen",Action
951,952. Rudra: The Beginning,"In order to spend time with his family, Lieutenant Jack (Jonathan De La Mora) makes the difficult decision to leave the force. Feeling betrayed and abandoned his best friend Major Sergeant Tim (Fonsy Ponce) decides to get revenge.",Action
952,953. Fist of Vengeance,"The EP team invents a machinima making device, but a malfunction brings characters from their past films into reality. Now, they must race against time to send them back before the sinister Entity_303 takes over their world.",Action
953,954. They're Here,"Five years after a bloody kidnapping, the mercenary Tony is released from prison. He has one wish: revenge. Nico and Sarah, still cops, must stop him. But they'll need the help of Michael, now a drunk. Time is ticking.",Action
954,955. Zegapain STA,"Two friends are on vacation in Japan and training for a competition, but strange things happen. Suddenly the friend disappears without a trace. Apparently her clothes were taken off, what happened? I have to find my girlfriend, there is a light on in a house and the girlfriend is also tied up, can she be saved?",Action
955,956. Mavr,"""THE MIRAGE"" navigates the intricate complexities of loyalty, disillusionment, and the human cost of armed resistance in the face of seemingly insurmountable odds. Set against the backdrop of political unrest and personal turmoil, the story offers a poignant exploration of the human spirit's resilience in the shadowy realms of conflict and adversity. The narrative delves into the origins of Jagat, a disillusioned young man disillusioned by the pervasive corruption and nepotism hindering his aspirations for a government job. Driven to desperation, he joins a banned organization, enduring harsh training in a Myanmar camp where the grim reality of child cadres and abject living conditions weigh heavily on his conscience. Meanwhile, Colonel Ajit, a seasoned leader within the organization, grapples with existential questions amid accolades for his three-decade-long struggle. His leadership is tested in Assam, where a daring operation results in a catastrophic bomb blast and a harrowing escape to the Indo-Bangla border, leaving only Ajit and a fellow cadre, Jagat, alive. In the tumultuous borderlands of Indo-Bangla, Jagat and Colonel Ajit find themselves trapped, physically and mentally weakened, after narrowly escaping a devastating army attack. Their desperate plea for rescue to their organization's headquarters echoes in the silent wilderness, but the lack of response intensifies their despair. As Jagat and Ajit find themselves marooned in an unknown location, their pleas for rescue are met with silence from the headquarters. Disagreements over the organization's ethos and their dwindling hope of survival strain their relationship. Ultimately, faced with the inevitability of death or surrender, Ajit makes a fateful decision that seals their fate.",Action
956,957. Ohsama Sentai King-Ohger vs. Donbrothers,A crew of space-travelers rescues a ship of refugees from certain death. However they're intercepted by a military space-cruiser and are put in front of an impossible choice.,Action
957,958. Serra das Almas,"Following her husband's murder, a woman uncovers a sinister plot devised by members of a taxi business who wanted him out of the way.",Action
958,959. Bulletproof Jesus,"A gay Black high-school drama teacher's ordinary life is shattered when he's forced to unleash his lethal skill set to unravel a sinister conspiracy, battling ruthless adversaries in a nonstop, action-packed pursuit of justice.",Action
959,960. Pedro Marquez Y la Ines Una Pareja Implacable Los de la Camioneta Gris,"Tatkshan is a brutal story of grit and indomitable spirit of Sub Inspector Harshvardhan Dubey,UP Police,who comes across mutilated unidentified human body in Lucknow.Investigating the case layer by layer leads to many shocking revelations.",Action
960,961. Piri Reis: The Incredible Chart,"Janak Singh and his partner Sameer, are looking for investors to expand their cafe business across Maharashtra. But there's a dark side to Janak white collar facade. At night, he relentlessly hunts for the mysterious criminal AK. But Why?",Action
961,962. El Junior Del Patron,"Based on the renowned comic by Kola Fayemi, ""Terror Muda in Courier Justice"" follows Muda, a street-smart delivery guy, and his unexpected romance with Beersheba. When his past, embodied by ex-lover Pelija-Zero, resurfaces.",Action
962,963. The Vent,"The Spy School selects a group of unlucky morons for a suicide mission with an inhuman pruning mechanism that only a blind priest and a cleaner survive. Even though they are there by accident. They are drawn into a world of international terror. There is confusion, mayhem, splatter and intense action. Can the heroes avoid certain death and save the world while the school's egoistic general, sadistic secret agent and suicidal education planner breathe down their necks?",Action
963,964. Karma,"Talks about how Isis used Islam as an excuse to do terrors, the movie tells the story in such a comedic way.",Action
964,965. Leha,It tells the story of a man who is extracted from federal prison and called to do one last job to take down a notorious druglord.,Action
965,966. Whispers of Betrayal: The Drug Underworld,"Working at the smoke shop the guys make a bet on who can get the most numbers in a month. But once Jujuan granddaddy passed away, he is now faced with the most challenging task he has ever faced. ""Responsibility""",Action
966,967. Jimmy's Friends,Activists turned assassins try to end a race war but are forced to choose between honoring their ancestors or losing themselves.,Action
967,968. Mother Mafia,"In Pune,There is a society named panache.In that,there is a boy named Ishaan who is a taekwondo's blue belt and also teaches his friends a series of special moves named 'SPINWAR'.To defeat a boy named Darshu.",Action
968,969. Royal Flush,"This is the story of a boy who deeply loves a girl and both are ready to spend their lives together. During a wrestling match in the village, another boy sets his eyes on the girl, dreaming of marrying her. The younger brother of this boy, who harbors dreams of marriage, and his elder brother are involved in the illicit business of making fake alcohol. The protagonist becomes a police officer and then a twist comes that takes the story on a different path. In the end, truth and goodness prevail.",Action
969,970. The Expendables,"A descendant of a martial arts family, developed through the light of benevolence, fulfils their responsibility, resolves internal conflicts, rescues fellow disciples to return to their original aspirations, and ultimately finds true love.",Action
970,971. The Kills,"A down on his luck secret agent and his former partner join forces to thwart a deadly arms dealer. With intense action, gripping suspense, and a story of loyalty and redemption, this film will captivate audiences and keep them on the edge of their seats.",Action
971,972. Kallu Compound 1995,Skateboarder Jack Urban is out to avenge the death of his kid sister - her life taken by rival street gangs. His antics make him out to be a folk-hero to the city and a threat to the powers that be.,Action
972,973. The Queens Ball,Budget joins a zamindar's house as a maid but becomes a villain. A girl is tied up in a dark room to look for a necklace and later tortured for it. The house is then termed 'Bhoot Bungalow'.,Action
973,974. The Die Hard,"In this remake of The Plush Series Movie 2: The Second One (2020) and sequel to The Plush Series Movie REMASTERED (2023) Mario finds his long lost brother Luigi, but things go wrong when Bowser and Kamek return and kidnap Mario and Shy Guy. Now it's up to Luigi, Ferris, and Yoshi to save them.",Action
974,975. Xiao zi,"Ariana and her mother, Sofia, are the undisputed leaders of a powerful criminal organization that controls smuggling in the region. Their network of operations is impenetrable, their contacts essential, and their control over the business absolute. However, when they begin to notice that their merchandise mysteriously disappears, a shadow of betrayal looms over them. What seemed to be a solid empire begins to falter, and the atmosphere of distrust grows among their closest collaborators. Suspicions about the members of their team intensify: Is it Maya, the cunning operative with a smile she never stops flashing? Or perhaps Anabel, the accountant who knows all the money movements and has access to the darkest secrets of the organization? No one is safe. Paranoia takes over the situation as Ariana and Sofia struggle to discover who is behind the sabotage before the betrayal destroys them completely. As the pressure mounts, the mothers and leaders must face a deadly dilemma: will they be able to unmask the traitor in his own home, or will they fall into the same trap that has been laid for them? In a world where power is held in blood and loyalty does not exist, the price of betrayal is higher than they ever imagined. The outcome could change the rules of the game forever.",Action
975,976. Out of the Shadow,Two high school outcasts and their journey in learning Kung Fu.,Action
976,977. Half Moon Bay,"A boy that doesn't want to be a hero (Spider-Man), and wants to be a normal kid. He later figures out how to balance his two different lives.",Action
977,978. Sha Hai zhi Men,"In a ruthless world where loyalty is bought with blood and betrayal is common currency, Fernando and Andrés are two bosses who have built their empire at the cost of sacrifice and violence. But when the turf war for absolute control of their territory reaches its peak, both men are dragged to a deadly crossroads, where family ties and friendship are put to the devastating test. Fernando, who has raised Andrés' son with his ex-partner, faces a cruel revelation: to protect his family, he may be forced to betray his best friend and lifelong partner. The line between right and wrong is blurred when the need for survival crosses with the desire to protect those closest to him. As violence escalates and alliances begin to crumble, the two men are dragged into a spiral of betrayal, ambition and desperation. Amidst the chaos, enemies lurk everywhere, but what truly threatens their lives are not only external rivals, but the demons they carry within. Loyalty becomes an unattainable luxury and friendship a deadly risk. Both will have to make extreme decisions that will confront them not only with each other, but with their own principles and their worst fears. Bajo Fuego y Sombras is an intense crime drama that explores the limits of loyalty, morality and sacrifice. In a world where betrayal is lurking, Fernando and Andrés will discover that the most dangerous enemy is not always in front of them, but in the hearts of those they trust the most. How far will they go to protect what they love? And what will they be willing to lose in the process? The fight for power can destroy everything, but the fight for family could be even more deadly.",Action
978,979. Punish Evil,"A barber's squad mates from the Gulf War are being assassinated by a shadowy group called ""RedSin"", so the CIA track him down. But while they want to kill their leader, Nathan McKane, his brother wants to reconcile before it's too late.",Action
